Hartwick College,1396
Harvard University,29908
Harvey Mudd College,842
Haskell Indian Nations University,820
Hastings Beauty School,30
Hastings College,1246
Haverford College,1268
Hawaii Community College,2956
Hawaii Institute of Hair Design,84
Hawaii Medical College,517
Hawaii Pacific University,4081
Hawkeye Community College,5532
Hays Academy of Hair Design,62
Hays Academy of Hair Design,54
Haywood Community College,1794
Hazard Community and Technical College,3275
Hazelden Betty Ford Graduate School of Addiction Studies,174
Hazleton Area Career Center,21
HDS Truck Driving Institute,95
Headlines Academy Inc,77
Headmasters School of Hair Design,22
Headquarters Academy of Hair Design Inc,42
Healing Arts Center,109
Healing Arts Institute,50
Healing Hands School of Holistic Health,183
Healing Mountain Massage School,84
Health And Style Institute,478
Health Career Institute,
Health Works Institute,33
Healthcare Career College,43
Healthcare Preparatory Institute,5
Healthcare Training Institute,46
Healthcare Training Institute,74
Heartland Community College,5282
Hebrew College,217
Hebrew Theological College,339
Hebrew Union College-Jewish Institute of Religion,333
Heidelberg University,1314
Helena College University of Montana,1396
Helene Fuld College of Nursing,436
Hellenic College-Holy Cross Greek Orthodox School of Theology,195
Helms College,191
Henderson Community College,1330
Henderson State University,3551
Hendrix College,1328
Hennepin Technical College,5610
Henrico County-Saint Marys Hospital School of Practical Nursing,83
Henry Ford College,12653
Heritage Bible College,57
Heritage Christian University,82
Heritage University,1124
Herkimer County BOCES-Practical Nursing Program,99
Herkimer County Community College,2645
Herzing University-Akron,478
Herzing University-Atlanta,733
Herzing University-Birmingham,499
Herzing University-Brookfield,324
Herzing University-Kenner,501
Herzing University-Kenosha,334
Herzing University-Madison,2380
Herzing University-Minneapolis,315
Herzing University-Toledo,217
Herzing University-Winter Park,525
Hesston College,402
Hibbing Community College,1319
Hickey College,387
High Desert Medical College,619
High Plains Technology Center,264
High Point University,4837
High Tech High Graduate School of Education,28
Highland Community College,1857
Highland Community College,3304
Highlands College of Montana Tech,777
Highline College,6750
Hilbert College,866
Hill College,4075
Hillsborough Community College,27061
Hillsdale Beauty College,32
Hillsdale College,1526
Hilltop Beauty School,124
Hillyard Technical Center,119
Hinds Community College,11524
Hinton Barber and Beauty College,51
Hiram College,1114
Hiwassee College,283
Hobart Institute of Welding Technology,438
Hobart William Smith Colleges,2271
Hobe Sound Bible College,203
Hocking College,2940
Hodges University,1636
Hofstra University,11145
Hogan Institute of Cosmetology and Esthetics,
Hohokus School of Trade and Technical Sciences,150
Holistic Massage Training Institute,34
Hollins University,837
Hollywood Cosmetology Center,10
Hollywood Institute of Beauty Careers,95
Hollywood Institute of Beauty Careers-Casselberry,98
Hollywood Institute of Beauty Careers-West Palm Beach,53
Holmes Community College,5756
Holy Apostles College and Seminary,464
Holy Cross College,618
Holy Family University,2737
Holy Name Medical Center School of Nursing,172
Holy Names University,866
Holyoke Community College,5890
Homestead Schools,92
Hondros College of Nursing,1642
Honolulu Community College,3903
Hood College,2144
Hood Theological Seminary,143
Hope College,3234
Hope College of Arts and Sciences,103
Hope International University,1372
Hopkinsville Community College,2882
Horizon University,23
Horry-Georgetown Technical College,7018
Hoss Lee Academy,46
Hot Springs Beauty College,8
Houghton College,1059
Houghton Lake Institute of Cosmetology,17
Housatonic Community College,5143
House of Heavilin Beauty College-Academy of Beauty Professionals,25
House of Heavilin Beauty College-Academy of Beauty Professionals,29
House of Heavilin Beauty College-Academy of Beauty Professionals,24
House of Heavilin Beauty College-Blue Springs,116
House of Heavilin Beauty College-Kansas City,18
House of Heavilin Beauty College-Raymore,40
Houston Baptist University,3270
Houston Community College,57032
Houston Graduate School of Theology,137
Houston International College Cardiotech Ultrasound School,69
Houston Training School-Gulfgate,129
Houston Training School-Main Campus,97
Houston Training Schools-Gessner,104
Houston Training Schools-Southwest,109
Howard College,2121
Howard Community College,9502
Howard Payne University,1189
Howard University,8966
Howell Cheney THS/CT Aero Tech School,49
HSHS St. John's Hospital School of Clinical Laboratory Science,6
Hudson County Community College,8449
Hudson Valley Community College,11587
Huertas College,902
Hult International Business School,2843
Humacao Community College,517
Humboldt State University,8503
Humphreys University-Stockton and Modesto Campuses,480
Hunter Business School,1000
Huntingdon College,1148
Huntingdon County Career and Technology Center,30
Huntington College of Health Sciences,208
Huntington Junior College,460
Huntington University,1295
Huntsville Bible College,139
Hussian College School of Art,50
Hussian College-Relativity Campus California,139
Husson University,3671
Huston-Tillotson University,1012
Hutchinson Community College,5866
HVAC Technical Institute,120
Hypnosis Motivation Institute,63
IBMC College,450
IBMC College,269
Icahn School of Medicine at Mount Sinai,1203
ICPR Junior College-Arecibo,443
ICPR Junior College-General Institutional,728
ICPR Junior College-Manati,503
ICPR Junior College-Mayaguez,500
Idaho State University,12916
Ideal Beauty Academy,18
Ideal Beauty Academy,10
IGlobal University,365
Iliff School of Theology,311
Ilisagvik College,188
Illinois Central College,9290
Illinois College,960
Illinois College of Optometry,643
Illinois Eastern Community College-System Office,
Illinois Institute of Technology,7730
Illinois Media School,39
Illinois Media School-Chicago Campus,61
Illinois State University,21039
Illinois Valley Community College,3206
Illinois Wesleyan University,1771
Image Maker Beauty Institute,62
Imagine-Paul Mitchell Partner School,366
Immaculata University,2610
Immokalee Technical College,324
Imperial Valley College,7824
In Session Arts of Cosmetology Beauty School,72
Independence College of Cosmetology,37
Independence Community College,1075
Independence University,6389
Indian Capital Technology Center-Muskogee,511
Indian Capital Technology Center-Sallisaw,174
Indian Capital Technology Center-Stilwell,90
Indian Capital Technology Center-Tahlequah,249
Indian Hills Community College,4366
Indian River State College,18244
Indiana County Technology Center,83
Indiana Institute of Technology,8113
Indiana Massage College,84
Indiana State University,13565
Indiana University of Pennsylvania-Main Campus,12971
Indiana University-Bloomington,49695
Indiana University-East,4479
Indiana University-Kokomo,4106
Indiana University-Northwest,5591
Indiana University-Purdue University-Fort Wayne,12010
Indiana University-Purdue University-Indianapolis,29804
Indiana University-South Bend,7185
Indiana University-Southeast,5874
Indiana Wesleyan University-Marion,3040
Indiana Wesleyan University-National & Global,11062
Industrial Management Training Institute,103
Industrial Technical College,190
Infinity College,306
Inland Massage Institute,37
Inner State Beauty School,105
Innovate Salon Academy,111
Innovations Design Academy,35
Institucion Chaviano de Mayaguez,86
Institute for Business and Technology,441
Institute for Clinical Social Work,100
Institute for Doctoral Studies in the Visual Arts,70
Institute for Therapeutic Massage,111
Institute of Advanced Medical Esthetics,24
Institute of American Indian and Alaska Native Culture and Arts Development,582
Institute of Audio Research,295
Institute of Beauty Careers,211
Institute of Beauty Occupation and Technology Course,36
Institute of Beauty Occupations and Technology Course-San Sebastian,75
Institute of Clinical Acupuncture & Oriental Med,50
Institute of Culinary Education,553
Institute of Hair Design,15
Institute of Health & Technology,35
Institute of Health Sciences,96
Institute of Medical Careers,179
Institute of Production and Recording,213
Institute of Professional Careers,6
Institute of Taoist Education and Acupuncture,31
Institute of Technology,1258
Institute of Technology,311
Institute of World Politics,118
Instituto de Banca y Comercio Inc,11280
Instituto de Educacion Tecnica Ocupacional La Reine-Manati,236
Instituto Educativo Premier,151
Instituto Tecnologico de Puerto Rico-Recinto de Guayama,736
Instituto Tecnologico de Puerto Rico-Recinto de Manati,655
Instituto Tecnologico de Puerto Rico-Recinto de Ponce,693
Instituto Tecnologico de Puerto Rico-Recinto de San Juan,759
Integrity College of Health,58
Intellitec College-Colorado Springs,742
Intellitec College-Grand Junction,942
Inter American University of Puerto Rico-Aguadilla,4205
Inter American University of Puerto Rico-Arecibo,4340
Inter American University of Puerto Rico-Barranquitas,1976
Inter American University of Puerto Rico-Bayamon,4450
Inter American University of Puerto Rico-Central Office,
Inter American University of Puerto Rico-Fajardo,2150
Inter American University of Puerto Rico-Guayama,1930
Inter American University of Puerto Rico-Metro,8844
Inter American University of Puerto Rico-Ponce,5292
Inter American University of Puerto Rico-San German,4722
Inter American University of Puerto Rico-School of Law,813
Inter American University of Puerto Rico-School of Optometry,231
Interactive College of Technology,26
Interactive College of Technology,47
Interactive College of Technology,27
Interactive College of Technology-Chamblee,492
Interactive College of Technology-Gainesville,70
Interactive College of Technology-Morrow,53
Interactive College of Technology-Newport,73
InterAmerican Technical Institute,123
InterCoast Colleges-Anaheim,130
InterCoast Colleges-Carson,29
InterCoast Colleges-Fairfield,98
InterCoast Colleges-Rancho Cordova,130
InterCoast Colleges-Riverside,104
InterCoast Colleges-Roseville,3
InterCoast Colleges-West Covina,63
Interdenominational Theological Center,280
Interior Designers Institute,229
International Academy,178
International Academy of Style,112
International Air and Hospitality Academy,85
International Baptist College and Seminary,90
International Beauty College,84
International Beauty Education Center,23
International Beauty School 4,71
International Business College-El Paso,42
International Business College-El Paso,79
International Business College-Fort Wayne,314
International Business College-Indianapolis,296
International College of Beauty Arts & Sciences,109
International College of Broadcasting,55
International College of Cosmetology,180
International Cosmetology Academy,39
International Culinary Arts and Sciences Institute,20
International Culinary Center-California,170
International Diving Institute,56
International Hair and Barber Academy,30
International Institute for Restorative Practices,98
International Institute of Cosmetology,167
International Salon and Spa Academy,308
International School of Beauty Inc,172
International School of Cosmetology-Toni & Guy Hairdressing Academy,66
International School of Skin Nailcare & Massage Therapy,254
International Sports Sciences Association,311
International Technical College,106
International Technological University,1003
International Training Careers,248
International Yacht Restoration School,98
Inver Hills Community College,5050
Iona College,4019
Iowa Central Community College,5712
Iowa Lakes Community College,2122
Iowa School of Beauty-Des Moines,87
Iowa School of Beauty-Marshalltown,6
Iowa School of Beauty-Ottumwa,57
Iowa School of Beauty-Sioux City,24
Iowa State University,36350
Iowa Wesleyan University,521
Iowa Western Community College,6081
Irell & Manella Graduate School of Biological Sciences at City of Hope,92
